"item_id","theme","relative_path","source_path","source_exists","final_file","integrated_in_final_candidate","source_zone","archive_allowed","archive_execute_now","archive_target_policy"
"ITEM-001359","PROMPT_GEM_WORKFLOW","01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2H_PROMPT_TEMPLATE_TO_COPY_0.9.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2H_PROMPT_TEMPLATE_TO_COPY_0.9.2.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001356","PROMPT_GEM_WORKFLOW","01_DOCS\RUNBOOK\RUNBOOK_P2D_PROMPT_LIBRARY_BASELINE_SAFE_0.7.3.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_P2D_PROMPT_LIBRARY_BASELINE_SAFE_0.7.3.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001338","PROMPT_GEM_WORKFLOW","01_DOCS\RUNBOOK\🧪 FIRST_REAL_GPT_RESPONSE_AUDIT_TEST_RUNBOOK_MVP_QAIC_0.4.1.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🧪 FIRST_REAL_GPT_RESPONSE_AUDIT_TEST_RUNBOOK_MVP_QAIC_0.4.1.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001379","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\✅ P1B_GO_NOGO_FIRST_REAL_GPT_RESPONSE_AUDIT_0.4.1.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\✅ P1B_GO_NOGO_FIRST_REAL_GPT_RESPONSE_AUDIT_0.4.1.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002190","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\P15D_20260617_124939\P15D_ANTIGRAVITY_MASTER_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P15D_20260617_124939\P15D_ANTIGRAVITY_MASTER_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002191","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\P15D_20260617_124939\P15D_STITCH_MASTER_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P15D_20260617_124939\P15D_STITCH_MASTER_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002417","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\P26R_20260618_105204\P26R_P27A_NEXT_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P26R_20260618_105204\P26R_P27A_NEXT_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002427","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\P26R2_20260618_105728\P26R2_P27A_NEXT_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P26R2_20260618_105728\P26R2_P27A_NEXT_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001396","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\VALIDATION_MATRIX_MVP_QAIC_P1_PROMPT_QUALITY_CORE_FUSION_0.5.0.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\VALIDATION_MATRIX_MVP_QAIC_P1_PROMPT_QUALITY_CORE_FUSION_0.5.0.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001376","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\🧪 P0D_STITCH_UI_PROMPTS_VALIDATION_MATRIX_0.3.4.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\🧪 P0D_STITCH_UI_PROMPTS_VALIDATION_MATRIX_0.3.4.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001378","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\🧪 P1_GPT_RESPONSE_AUDIT_DECISION_JOURNAL_VALIDATION_MATRIX_0.4.0.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\🧪 P1_GPT_RESPONSE_AUDIT_DECISION_JOURNAL_VALIDATION_MATRIX_0.4.0.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001380","PROMPT_GEM_WORKFLOW","01_DOCS\VALIDATION\🧪 P1B_FIRST_REAL_GPT_RESPONSE_AUDIT_VALIDATION_MATRIX_0.4.1.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\🧪 P1B_FIRST_REAL_GPT_RESPONSE_AUDIT_VALIDATION_MATRIX_0.4.1.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002807","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_ANTIGRAVITY_MASTER_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_ANTIGRAVITY_MASTER_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002812","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_BUILD_PACK_INDEX.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_BUILD_PACK_INDEX.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002809","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_BUILD_REQUIREMENTS.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_BUILD_REQUIREMENTS.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002811","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_HANDOFF.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_HANDOFF.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002810","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_SAFETY_GUARDS.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_SAFETY_GUARDS.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002808","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_STITCH_MASTER_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_STITCH_MASTER_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002813","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_SUMMARY.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\01_PROMPT_PACKS\P15F_20260617_125531\P15D_SUMMARY.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002901","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P26B_WEB_VISUAL_ASSETS_16_9_HIGH_QUALITY\08_PROMPT_SOURCES\README_PROMPT_SOURCES.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P26B_WEB_VISUAL_ASSETS_16_9_HIGH_QUALITY\08_PROMPT_SOURCES\README_PROMPT_SOURCES.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003166","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\08_PUBLICATION\P26B_WEB_VISUAL_ASSETS_16_9_HIGH_QUALITY\08_PROMPT_SOURCES\README_PROMPT_SOURCES.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\08_PUBLICATION\P26B_WEB_VISUAL_ASSETS_16_9_HIGH_QUALITY\08_PROMPT_SOURCES\README_PROMPT_SOURCES.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003202","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P21A_20260617_155339\P21A_STITCH_V3_PROMPT_FR_FIRST_REVOLUT_INDICATORS.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P21A_20260617_155339\P21A_STITCH_V3_PROMPT_FR_FIRST_REVOLUT_INDICATORS.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003207","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P21C_20260617_155814\03_STITCH_V3_MASTER_PROMPT_FR_FIRST_REVOLUT_GRAPH.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P21C_20260617_155814\03_STITCH_V3_MASTER_PROMPT_FR_FIRST_REVOLUT_GRAPH.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003311","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P26R_20260618_105204\P26R_P27A_NEXT_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P26R_20260618_105204\P26R_P27A_NEXT_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003320","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P26R2_20260618_105728\P26R2_P27A_NEXT_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\10_HANDOFF\P26R2_20260618_105728\P26R2_P27A_NEXT_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003357","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\12_PRODUCT_AUDIT\P26R_20260618_105204\P26R_P27A_NEXT_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\12_PRODUCT_AUDIT\P26R_20260618_105204\P26R_P27A_NEXT_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-003366","PROMPT_GEM_WORKFLOW","02_BUILD\LEXIQUE_READER_MVP\12_PRODUCT_AUDIT\P26R2_20260618_105728\P26R2_P27A_NEXT_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\12_PRODUCT_AUDIT\P26R2_20260618_105728\P26R2_P27A_NEXT_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002787","PROMPT_GEM_WORKFLOW","02_DELIVERABLES_ZIP\REFERENCE_DOCS_REAL_FUSION_REPAIR_0.6.2_20260616-035322\RANGEMENT_MVPQAIC_REFERENCE_DOCS_0.6.2_20260616-035322.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_DELIVERABLES_ZIP\REFERENCE_DOCS_REAL_FUSION_REPAIR_0.6.2_20260616-035322\RANGEMENT_MVPQAIC_REFERENCE_DOCS_0.6.2_20260616-035322.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004177","PROMPT_GEM_WORKFLOW","03_EXPORTS\P27D2_HOSTING_STITCH_ANTIGRAVITY_OPTIONS_PACK_20260618_154419\P27D2_ANTIGRAVITY_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P27D2_HOSTING_STITCH_ANTIGRAVITY_OPTIONS_PACK_20260618_154419\P27D2_ANTIGRAVITY_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004176","PROMPT_GEM_WORKFLOW","03_EXPORTS\P27D2_HOSTING_STITCH_ANTIGRAVITY_OPTIONS_PACK_20260618_154419\P27D2_STITCH_PROMPT.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P27D2_HOSTING_STITCH_ANTIGRAVITY_OPTIONS_PACK_20260618_154419\P27D2_STITCH_PROMPT.md","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004335","PROMPT_GEM_WORKFLOW","03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_CAPTURED_CANONICAL_DATASET_CANDIDATES.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_CAPTURED_CANONICAL_DATASET_CANDIDATES.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004337","PROMPT_GEM_WORKFLOW","03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_CLASSIFICATION_COUNTS.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_CLASSIFICATION_COUNTS.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004338","PROMPT_GEM_WORKFLOW","03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_DOMAIN_COUNTS.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_DOMAIN_COUNTS.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004336","PROMPT_GEM_WORKFLOW","03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_DOMAIN_GAPS.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_DOMAIN_GAPS.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-004334","PROMPT_GEM_WORKFLOW","03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_ELIGIBLE_POOL.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\03_EXPORTS\P48E3C_CANDIDATE_CAPTURE_REPAIR_20260619_200621\P48E3C_ELIGIBLE_POOL.csv","True","💎 MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
