"candidate_id","source_surface","current_owner","target_owner","migration_priority","migration_status","source_tabs_read","target_tabs_write_later","destructive_risk","safety_notes","evidence_refs","proposed_p103_action"
"cockpit_01_docs_04_runbooks_runbook_mvp_qaic_python_reference_0_1_0_","01_DOCS/04_RUNBOOKS/_RUNBOOK_MVP_QAIC_PYTHON_REFERENCE_0.1.0.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","01_DOCS/04_RUNBOOKS/_RUNBOOK_MVP_QAIC_PYTHON_REFERENCE_0.1.0.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_01_docs_04_runbooks_runbook_mvp_qaic_python_reference_0_1_0_","01_DOCS/04_RUNBOOKS/🚀_RUNBOOK_MVP_QAIC_PYTHON_REFERENCE_0.1.0.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","01_DOCS/04_RUNBOOKS/🚀_RUNBOOK_MVP_QAIC_PYTHON_REFERENCE_0.1.0.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p077_p1_source_inventory_readonly_20260620_173607","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_173607/MANIFEST_P077.json","SHEET_STATIC_OR_EVIDENCE","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_173607/MANIFEST_P077.json","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p077_p1_source_inventory_readonly_20260620_173607","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_173607/🧾_P077_P1_SOURCE_INVENTORY_READONLY_REPORT.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_173607/🧾_P077_P1_SOURCE_INVENTORY_READONLY_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p077_p1_source_inventory_readonly_20260620_174238","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_174238/MANIFEST_P077.json","SHEET_STATIC_OR_EVIDENCE","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_174238/MANIFEST_P077.json","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p077_p1_source_inventory_readonly_20260620_174238","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_174238/🧾_P077_P1_SOURCE_INVENTORY_READONLY_REPORT.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P077_P1_SOURCE_INVENTORY_READONLY_20260620_174238/🧾_P077_P1_SOURCE_INVENTORY_READONLY_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_apps_script_other.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_apps_script_other.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_decision_journal.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_decision_journal.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_reference_docs.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_reference_docs.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_sheets_exports.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_sheets_exports.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_webapp_ui.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_webapp_ui.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/MANIFEST_P078C.json","SHEET_STATIC_OR_EVIDENCE","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/MANIFEST_P078C.json","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p078c_p2_data_contracts_robust_rebuild_readonly_2","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/P078C_P2_DATA_CONTRACTS_PLANNING_REPORT.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/P078C_P2_DATA_CONTRACTS_PLANNING_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_apps_script_other.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_apps_script_other.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_decision_journal.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_decision_journal.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_lexique_kb.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_lexique_kb.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_reference_docs.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_reference_docs.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_sheets_exports.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_sheets_exports.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_webapp_ui.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_webapp_ui.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/MANIFEST_P079.json","SHEET_STATIC_OR_EVIDENCE","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/MANIFEST_P079.json","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079_p2b_contract_field_selection_review_readonly","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_REPORT.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_apps_script_other.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_apps_script_other.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_decision_journal.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_decision_journal.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_lexique_kb.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_lexique_kb.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_reference_docs.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_reference_docs.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_sheets_exports.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_sheets_exports.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_webapp_ui.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_webapp_ui.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/MANIFEST_P079B.json","SHEET_STATIC_OR_EVIDENCE","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/MANIFEST_P079B.json","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_HUMAN_REVIEW_INSTRUCTIONS.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_HUMAN_REVIEW_INSTRUCTIONS.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079b_human_review_working_copy_readonly_20260620","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_HUMAN_REVIEW_WORKING_COPY_REPORT.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_HUMAN_REVIEW_WORKING_COPY_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_apps_script_other.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_apps_script_other.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_decision_journal.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_decision_journal.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_gpt_response_intake.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_gpt_response_intake.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_lexique_kb.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_lexique_kb.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_reference_docs.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_reference_docs.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_sheets_exports.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_sheets_exports.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_webapp_ui.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_webapp_ui.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/MANIFEST_P079D.json","SHEET_STATIC_OR_EVIDENCE","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/MANIFEST_P079D.json","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_CONTROLLED_REVIEW_DECISION_PACK_REPORT.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_CONTROLLED_REVIEW_DECISION_PACK_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_05_exports_p079d_controlled_review_decision_pack_readonly_20","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_HUMAN_SIGNOFF_INSTRUCTIONS.md","UNKNOWN","DEFER","P2","NEEDS_EVIDENCE","","","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_HUMAN_SIGNOFF_INSTRUCTIONS.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
