"item_id","root_id","relative_path","theme","doc_class","canonical_target","proposed_action","output_allowed_here","integrated_in_final","archive_allowed"
"ITEM-003593","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2C_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003594","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2C_RECOVERY_ZIP_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003595","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2C_RECOVERY_DOTNET_ZIP_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003596","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2D_DIRECT_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003597","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2D_DIRECT_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003598","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2E1B_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003599","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2E1B_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003600","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\P27A2E4_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003601","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\assets\ui\app.js","UI_UX","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003602","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\assets\ui\style.css","UI_UX","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003603","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\data\menu.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003604","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\data\sample_lexique.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003605","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\data\topics.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003606","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\data\visual_map.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003607","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\data\lexique.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003608","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\CHANGELOG.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003609","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2B_HANDOFF.md","NOTICE_RUNBOOK","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003610","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2B_STATIC_PROTOTYPE_CHECKLIST.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003611","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2B_UX_REVIEW_NOTES.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003612","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\README.md","NOTICE_RUNBOOK","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003613","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2C_DATA_MAPPING.md","ARCHITECTURE_MIGRATION","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003614","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2C_REVIEW_CHECKLIST.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003615","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2C_CHANGELOG.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003616","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2E1B_CLEAN_TAXONOMY_REBUILD.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003617","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2E1B_REVIEW_CHECKLIST.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003618","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2E1B_CHANGELOG.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003619","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2E4_20260618_135735_RESTORE_VALIDATED_UX_STRICT_HERO_PROTOTYPE\docs\P27A2E4_RESTORE_VALIDATED_UX_STRICT_HERO.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003620","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\index.html","UI_UX","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003621","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2B_MANIFEST.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003622","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2B_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003623","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2C_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003624","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2C_RECOVERY_ZIP_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003625","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2C_RECOVERY_DOTNET_ZIP_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003626","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2D_DIRECT_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003627","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2D_DIRECT_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003628","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2E1B_VALIDATION.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003629","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2E1B_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003630","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2E4_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003631","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2F_RELEASE_MANIFEST.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003632","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\P27A2F_SUMMARY.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003633","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\assets\ui\app.js","UI_UX","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003634","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\assets\ui\style.css","UI_UX","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003635","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\data\menu.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003636","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\data\sample_lexique.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003637","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\data\topics.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003638","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\data\visual_map.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003639","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\data\lexique.json","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003640","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\CHANGELOG.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003641","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\P27A2B_HANDOFF.md","NOTICE_RUNBOOK","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003642","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\P27A2B_STATIC_PROTOTYPE_CHECKLIST.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003643","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\P27A2B_UX_REVIEW_NOTES.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003644","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\README.md","NOTICE_RUNBOOK","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003645","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\P27A2C_DATA_MAPPING.md","ARCHITECTURE_MIGRATION","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-003646","ROOT_02_MVP_QAIC_MAIN_FOLDER","02_BUILD\LEXIQUE_READER_MVP\P27A2F_20260618_140248_SEALED_RELEASE_CANDIDATE\docs\P27A2C_REVIEW_CHECKLIST.md","UI_UX","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_UI_UX_STITCH_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
